destin_place,effective_time,origin_place,planned_time,process_id,service_pos,service_type,transport_id,transport_oper
485,5831.0,485,5160.0,3850,0,dlv,3440,incoming
815,82.0,815,93.0,3850,0,rcs,10905,incoming
485,85.0,815,135.0,3850,1,dep,10905,incoming
485,189.0,815,295.0,3850,1,rcf,10905,incoming
485,143.0,485,5160.0,3850,0,dlv,10905,incoming
485,2607.0,485,2696.0,3850,0,rcs,11174,outgoing
423,356.0,485,300.0,3850,1,dep,11174,outgoing
423,384.0,485,470.0,3850,1,rcf,11174,outgoing
423,6948.0,423,4020.0,3850,0,dlv,11174,outgoing
256,1525.0,256,3212.0,3851,0,rcs,13064,incoming
149,1820.0,256,180.0,3851,1,dep,13064,incoming
149,690.0,256,875.0,3851,1,rcf,13064,incoming
149,24618.0,149,6680.0,3851,0,dlv,13064,incoming
233,656.0,233,1320.0,3851,0,rcs,4392,incoming
149,784.0,233,180.0,3851,1,dep,4392,incoming
149,936.0,233,860.0,3851,1,rcf,4392,incoming
149,10529.0,149,6680.0,3851,0,dlv,4392,incoming
149,1408.0,149,1720.0,3851,0,rcs,8990,outgoing
152,432.0,149,180.0,3851,1,dep,8990,outgoing
152,189.0,149,310.0,3851,1,rcf,8990,outgoing
152,342.0,152,6900.0,3851,0,dlv,8990,outgoing
349,1137.0,349,2144.0,3852,0,rcs,2043,incoming
187,1367.0,349,420.0,3852,1,dep,2043,incoming
187,687.0,349,848.0,3852,1,rcf,2043,incoming
187,2645.0,187,847.0,3852,0,dlv,2043,incoming
187,393.0,187,640.0,3852,0,rcs,4850,outgoing
349,277.0,187,90.0,3852,1,dep,4850,outgoing
293,2031.0,349,2315.0,3852,2,dep,4850,outgoing
349,892.0,187,595.0,3852,1,rcf,4850,outgoing
293,1124.0,349,2289.0,3852,2,rcf,4850,outgoing
293,522.0,293,1696.0,3852,0,dlv,4850,outgoing
327,157.0,327,690.0,3853,0,rcs,12817,incoming
609,936.0,327,440.0,3853,1,dep,12817,incoming
609,652.0,327,706.0,3853,1,rcf,12817,incoming
609,3897.0,609,414.0,3853,0,dlv,12817,incoming
609,176.0,609,670.0,3853,0,rcs,860,outgoing
349,1030.0,609,540.0,3853,1,dep,860,outgoing
184,2013.0,349,1785.0,3853,2,dep,860,outgoing
349,533.0,609,840.0,3853,1,rcf,860,outgoing
184,1696.0,349,1940.0,3853,2,rcf,860,outgoing
184,1707.0,184,340.0,3853,0,dlv,860,outgoing
750,162.0,750,203.0,3854,0,rcs,612,incoming
128,232.0,750,240.0,3854,1,dep,612,incoming
361,830.0,128,555.0,3854,2,dep,612,incoming
128,157.0,750,420.0,3854,1,rcf,612,incoming
361,133.0,128,395.0,3854,2,rcf,612,incoming
361,1330.0,361,3960.0,3854,0,dlv,612,incoming
750,106.0,750,631.0,3854,0,rcs,641,incoming
128,714.0,750,240.0,3854,1,dep,641,incoming
361,376.0,128,75.0,3854,2,dep,641,incoming
128,193.0,750,435.0,3854,1,rcf,641,incoming
361,129.0,128,395.0,3854,2,rcf,641,incoming
361,1011.0,361,3960.0,3854,0,dlv,641,incoming
750,159.0,750,224.0,3854,0,rcs,652,incoming
128,261.0,750,240.0,3854,1,dep,652,incoming
361,207.0,128,555.0,3854,2,dep,652,incoming
128,781.0,750,425.0,3854,1,rcf,652,incoming
361,114.0,128,400.0,3854,2,rcf,652,incoming
361,307.0,361,3960.0,3854,0,dlv,652,incoming
361,480.0,361,1018.0,3854,0,rcs,5608,outgoing
128,634.0,361,150.0,3854,1,dep,5608,outgoing
548,268.0,128,325.0,3854,2,dep,5608,outgoing
128,215.0,361,135.0,3854,1,rcf,5608,outgoing
548,663.0,128,735.0,3854,2,rcf,5608,outgoing
548,169.0,548,4230.0,3854,0,dlv,5608,outgoing
413,1653.0,413,2411.0,3855,0,rcs,7626,incoming
700,803.0,413,90.0,3855,1,dep,7626,incoming
206,915.0,700,555.0,3855,2,dep,7626,incoming
700,501.0,413,855.0,3855,1,rcf,7626,incoming
206,399.0,700,815.0,3855,2,rcf,7626,incoming
206,15960.0,206,3780.0,3855,0,dlv,7626,incoming
815,63.0,815,822.0,3855,0,rcs,3907,incoming
206,948.0,815,240.0,3855,1,dep,3907,incoming
206,577.0,815,740.0,3855,1,rcf,3907,incoming
206,19734.0,206,5100.0,3855,0,dlv,3907,incoming
815,44.0,815,820.0,3855,0,rcs,9776,incoming
206,957.0,815,240.0,3855,1,dep,9776,incoming
206,915.0,815,740.0,3855,1,rcf,9776,incoming
206,6172.0,206,5100.0,3855,0,dlv,9776,incoming
206,1793.0,206,2218.0,3855,0,rcs,8652,outgoing
403,634.0,206,300.0,3855,1,dep,8652,outgoing
403,454.0,206,740.0,3855,1,rcf,8652,outgoing
403,983.0,403,1320.0,3855,0,dlv,8652,outgoing
594,220.0,594,164.0,3856,0,rcs,9674,incoming
134,4.0,594,120.0,3856,1,dep,9674,incoming
609,638.0,134,825.0,3856,2,dep,9674,incoming
134,412.0,594,225.0,3856,1,rcf,9674,incoming
609,606.0,134,635.0,3856,2,rcf,9674,incoming
609,4719.0,609,2880.0,3856,0,dlv,9674,incoming
609,3.0,609,329.0,3856,0,rcs,5001,outgoing
815,562.0,609,300.0,3856,1,dep,5001,outgoing
576,1271.0,815,1115.0,3856,2,dep,5001,outgoing
815,629.0,609,820.0,3856,1,rcf,5001,outgoing
576,443.0,815,630.0,3856,2,rcf,5001,outgoing
576,4236.0,576,6060.0,3856,0,dlv,5001,outgoing
815,5415.0,815,6847.0,3857,0,rcs,8852,incoming
700,1462.0,815,90.0,3857,1,dep,8852,incoming
698,450.0,700,215.0,3857,2,dep,8852,incoming
700,982.0,815,1220.0,3857,1,rcf,8852,incoming
698,179.0,700,605.0,3857,2,rcf,8852,incoming
698,9878.0,698,3780.0,3857,0,dlv,8852,incoming
698,1091.0,698,1715.0,3857,0,rcs,8160,outgoing
700,696.0,698,90.0,3857,1,dep,8160,outgoing
576,1322.0,700,1000.0,3857,2,dep,8160,outgoing
700,244.0,698,600.0,3857,1,rcf,8160,outgoing
576,1111.0,700,1275.0,3857,2,rcf,8160,outgoing
576,5732.0,576,3780.0,3857,0,dlv,8160,outgoing
128,2026.0,128,5334.0,3858,0,rcs,10685,incoming
700,3347.0,128,90.0,3858,1,dep,10685,incoming
257,1215.0,700,465.0,3858,2,dep,10685,incoming
700,957.0,128,1225.0,3858,1,rcf,10685,incoming
257,232.0,700,580.0,3858,2,rcf,10685,incoming
257,1837.0,257,3780.0,3858,0,dlv,10685,incoming
700,4139.0,700,4744.0,3858,0,rcs,2229,incoming
257,650.0,700,90.0,3858,1,dep,2229,incoming
257,208.0,700,585.0,3858,1,rcf,2229,incoming
257,5675.0,257,3780.0,3858,0,dlv,2229,incoming
700,232.0,700,958.0,3858,0,rcs,2452,incoming
257,757.0,700,90.0,3858,1,dep,2452,incoming
257,183.0,700,585.0,3858,1,rcf,2452,incoming
257,11603.0,257,3780.0,3858,0,dlv,2452,incoming
257,10.0,257,91.0,3858,0,rcs,2918,outgoing
349,510.0,257,390.0,3858,1,dep,2918,outgoing
327,578.0,349,490.0,3858,2,dep,2918,outgoing
349,988.0,257,1175.0,3858,1,rcf,2918,outgoing
327,83.0,349,180.0,3858,2,rcf,2918,outgoing
327,6670.0,327,825.0,3858,0,dlv,2918,outgoing
815,360.0,815,1401.0,3859,0,rcs,10976,incoming
609,1226.0,815,240.0,3859,1,dep,10976,incoming
609,757.0,815,780.0,3859,1,rcf,10976,incoming
609,2782.0,609,7680.0,3859,0,dlv,10976,incoming
815,74.0,815,1087.0,3859,0,rcs,10846,incoming
609,1193.0,815,240.0,3859,1,dep,10846,incoming
609,732.0,815,780.0,3859,1,rcf,10846,incoming
609,789.0,609,7680.0,3859,0,dlv,10846,incoming
609,1456.0,609,6103.0,3859,0,rcs,7968,outgoing
349,3830.0,609,540.0,3859,1,dep,7968,outgoing
493,719.0,349,670.0,3859,2,dep,7968,outgoing
349,2043.0,609,830.0,3859,1,rcf,7968,outgoing
493,2615.0,349,2988.0,3859,2,rcf,7968,outgoing
493,412.0,493,417.0,3859,0,dlv,7968,outgoing
597,1078.0,597,2945.0,3860,0,rcs,12074,incoming
349,2061.0,597,250.0,3860,1,dep,12074,incoming
721,1209.0,349,1010.0,3860,2,dep,12074,incoming
349,945.0,597,1195.0,3860,1,rcf,12074,incoming
721,232.0,349,390.0,3860,2,rcf,12074,incoming
721,346.0,721,485.0,3860,0,dlv,12074,incoming
671,1080.0,671,1712.0,3860,0,rcs,12232,incoming
349,732.0,671,120.0,3860,1,dep,12232,incoming
721,1242.0,349,1305.0,3860,2,dep,12232,incoming
349,919.0,671,900.0,3860,1,rcf,12232,incoming
721,234.0,349,377.0,3860,2,rcf,12232,incoming
721,1530.0,721,863.0,3860,0,dlv,12232,incoming
671,720.0,671,1935.0,3860,0,rcs,2848,incoming
571,1335.0,671,180.0,3860,1,dep,2848,incoming
721,566.0,571,510.0,3860,2,dep,2848,incoming
571,874.0,671,930.0,3860,1,rcf,2848,incoming
721,225.0,571,385.0,3860,2,rcf,2848,incoming
721,1367.0,721,950.0,3860,0,dlv,2848,incoming
721,551.0,721,709.0,3860,0,rcs,14183,outgoing
481,293.0,721,240.0,3860,1,dep,14183,outgoing
403,207.0,481,265.0,3860,2,dep,14183,outgoing
481,761.0,721,660.0,3860,1,rcf,14183,outgoing
403,1009.0,481,1094.0,3860,2,rcf,14183,outgoing
403,786.0,403,351.0,3860,0,dlv,14183,outgoing
299,243.0,299,886.0,3861,0,rcs,3854,incoming
149,804.0,299,180.0,3861,1,dep,3854,incoming
576,420.0,149,1105.0,3861,2,dep,3854,incoming
149,1366.0,299,710.0,3861,1,rcf,3854,incoming
576,381.0,149,715.0,3861,2,rcf,3854,incoming
576,30149.0,576,6840.0,3861,0,dlv,3854,incoming
476,210.0,476,586.0,3861,0,rcs,880,incoming
815,497.0,476,240.0,3861,1,dep,880,incoming
576,262.0,815,120.0,3861,2,dep,880,incoming
815,607.0,476,685.0,3861,1,rcf,880,incoming
576,37.0,815,415.0,3861,2,rcf,880,incoming
576,5463.0,576,6060.0,3861,0,dlv,880,incoming
515,116.0,515,534.0,3861,0,rcs,12294,incoming
815,538.0,515,180.0,3861,1,dep,12294,incoming
576,305.0,815,260.0,3861,2,dep,12294,incoming
815,576.0,515,700.0,3861,1,rcf,12294,incoming
576,880.0,815,1320.0,3861,2,rcf,12294,incoming
576,8758.0,576,6060.0,3861,0,dlv,12294,incoming
576,360.0,576,543.0,3861,0,rcs,5772,outgoing
403,417.0,576,300.0,3861,1,dep,5772,outgoing
631,320.0,403,240.0,3861,2,dep,5772,outgoing
403,856.0,576,935.0,3861,1,rcf,5772,outgoing
631,212.0,403,335.0,3861,2,rcf,5772,outgoing
631,1045.0,631,1260.0,3861,0,dlv,5772,outgoing
815,42.0,815,105.0,3862,0,rcs,4316,incoming
485,149.0,815,135.0,3862,1,dep,4316,incoming
485,213.0,815,285.0,3862,1,rcf,4316,incoming
485,141.0,485,5160.0,3862,0,dlv,4316,incoming
485,1073.0,485,1827.0,3862,0,rcs,6763,outgoing
700,781.0,485,90.0,3862,1,dep,6763,outgoing
635,449.0,700,125.0,3862,2,dep,6763,outgoing
700,916.0,485,1240.0,3862,1,rcf,6763,outgoing
635,545.0,700,800.0,3862,2,rcf,6763,outgoing
635,1348.0,635,3780.0,3862,0,dlv,6763,outgoing
326,3214.0,326,3971.0,3863,0,rcs,3885,incoming
815,905.0,326,180.0,3863,1,dep,3885,incoming
752,558.0,815,500.0,3863,2,dep,3885,incoming
815,55.0,326,130.0,3863,1,rcf,3885,incoming
752,318.0,815,465.0,3863,2,rcf,3885,incoming
752,41053.0,752,5760.0,3863,0,dlv,3885,incoming
752,904.0,752,985.0,3863,0,rcs,8977,outgoing
128,285.0,752,240.0,3863,1,dep,8977,outgoing
800,1587.0,128,1410.0,3863,2,dep,8977,outgoing
128,402.0,752,585.0,3863,1,rcf,8977,outgoing
800,692.0,128,880.0,3863,2,rcf,8977,outgoing
800,2444.0,800,3960.0,3863,0,dlv,8977,outgoing
609,297.0,609,310.0,3864,0,rcs,13388,incoming
326,264.0,609,300.0,3864,1,dep,13388,incoming
326,443.0,609,665.0,3864,1,rcf,13388,incoming
326,351.0,326,4020.0,3864,0,dlv,13388,incoming
391,32.0,391,147.0,3864,0,rcs,5781,incoming
815,210.0,391,150.0,3864,1,dep,5781,incoming
326,680.0,815,720.0,3864,2,dep,5781,incoming
815,123.0,391,85.0,3864,1,rcf,5781,incoming
326,216.0,815,255.0,3864,2,rcf,5781,incoming
326,1428.0,326,5160.0,3864,0,dlv,5781,incoming
308,1373.0,308,1779.0,3864,0,rcs,13693,incoming
485,680.0,308,300.0,3864,1,dep,13693,incoming
326,251.0,485,145.0,3864,2,dep,13693,incoming
485,655.0,308,795.0,3864,1,rcf,13693,incoming
326,891.0,485,1080.0,3864,2,rcf,13693,incoming
326,411.0,326,4020.0,3864,0,dlv,13693,incoming
326,37906.0,326,37888.0,3864,0,rcs,13880,outgoing
349,155.0,326,210.0,3864,1,dep,13880,outgoing
468,1470.0,349,1460.0,3864,2,dep,13880,outgoing
349,182.0,326,215.0,3864,1,rcf,13880,outgoing
468,942.0,349,1005.0,3864,2,rcf,13880,outgoing
468,932.0,468,355.0,3864,0,dlv,13880,outgoing
128,280.0,128,438.0,3865,0,rcs,5790,incoming
327,338.0,128,240.0,3865,1,dep,5790,incoming
327,143.0,128,299.0,3865,1,rcf,5790,incoming
327,253.0,327,391.0,3865,0,dlv,5790,incoming
327,1942.0,327,2006.0,3865,0,rcs,11362,outgoing
815,44.0,327,150.0,3865,1,dep,11362,outgoing
243,1399.0,815,1225.0,3865,2,dep,11362,outgoing
815,776.0,327,840.0,3865,1,rcf,11362,outgoing
243,480.0,815,535.0,3865,2,rcf,11362,outgoing
243,3951.0,243,2880.0,3865,0,dlv,11362,outgoing
403,478.0,403,1128.0,3866,0,rcs,10485,incoming
349,772.0,403,180.0,3866,1,dep,10485,incoming
548,1282.0,349,1315.0,3866,2,dep,10485,incoming
349,926.0,403,890.0,3866,1,rcf,10485,incoming
548,1240.0,349,1389.0,3866,2,rcf,10485,incoming
548,2295.0,548,686.0,3866,0,dlv,10485,incoming
663,4273.0,663,4366.0,3866,0,rcs,9672,incoming
128,215.0,663,150.0,3866,1,dep,9672,incoming
548,1030.0,128,1050.0,3866,2,dep,9672,incoming
128,135.0,663,125.0,3866,1,rcf,9672,incoming
548,657.0,128,735.0,3866,2,rcf,9672,incoming
548,182.0,548,4230.0,3866,0,dlv,9672,incoming
548,201.0,548,579.0,3866,0,rcs,4778,outgoing
128,496.0,548,150.0,3866,1,dep,4778,outgoing
561,1398.0,128,1095.0,3866,2,dep,4778,outgoing
128,612.0,548,920.0,3866,1,rcf,4778,outgoing
561,719.0,128,780.0,3866,2,rcf,4778,outgoing
561,2076.0,561,4230.0,3866,0,dlv,4778,outgoing
815,109.0,815,1164.0,3867,0,rcs,3688,incoming
609,1252.0,815,240.0,3867,1,dep,3688,incoming
609,679.0,815,760.0,3867,1,rcf,3688,incoming
609,2252.0,609,7680.0,3867,0,dlv,3688,incoming
609,129.0,609,1492.0,3867,0,rcs,5165,outgoing
206,1358.0,609,90.0,3867,1,dep,5165,outgoing
206,1655.0,609,1955.0,3867,1,rcf,5165,outgoing
206,30480.0,206,3780.0,3867,0,dlv,5165,outgoing
815,41.0,815,464.0,3868,0,rcs,10956,incoming
485,522.0,815,135.0,3868,1,dep,10956,incoming
485,263.0,815,295.0,3868,1,rcf,10956,incoming
485,289.0,485,5160.0,3868,0,dlv,10956,incoming
815,266.0,815,333.0,3868,0,rcs,10463,incoming
485,262.0,815,240.0,3868,1,dep,10463,incoming
485,220.0,815,285.0,3868,1,rcf,10463,incoming
485,1852.0,485,5160.0,3868,0,dlv,10463,incoming
485,662.0,485,1191.0,3868,0,rcs,7289,outgoing
149,679.0,485,180.0,3868,1,dep,7289,outgoing
149,836.0,485,885.0,3868,1,rcf,7289,outgoing
149,3229.0,149,6680.0,3868,0,dlv,7289,outgoing
671,2884.0,671,3064.0,3869,0,rcs,4603,incoming
700,220.0,671,90.0,3869,1,dep,4603,incoming
286,1375.0,700,1060.0,3869,2,dep,4603,incoming
700,472.0,671,800.0,3869,1,rcf,4603,incoming
286,927.0,700,1325.0,3869,2,rcf,4603,incoming
286,46.0,286,3780.0,3869,0,dlv,4603,incoming
610,930.0,610,997.0,3869,0,rcs,1299,incoming
128,161.0,610,150.0,3869,1,dep,1299,incoming
286,1307.0,128,1335.0,3869,2,dep,1299,incoming
128,204.0,610,140.0,3869,1,rcf,1299,incoming
286,1230.0,128,1290.0,3869,2,rcf,1299,incoming
286,7554.0,286,3660.0,3869,0,dlv,1299,incoming
727,1207.0,727,1286.0,3869,0,rcs,9947,incoming
128,268.0,727,240.0,3869,1,dep,9947,incoming
286,853.0,128,590.0,3869,2,dep,9947,incoming
128,167.0,727,400.0,3869,1,rcf,9947,incoming
286,1091.0,128,1295.0,3869,2,rcf,9947,incoming
286,4799.0,286,3660.0,3869,0,dlv,9947,incoming
286,170.0,286,1881.0,3869,0,rcs,14497,outgoing
128,1894.0,286,240.0,3869,1,dep,14497,outgoing
325,1055.0,128,990.0,3869,2,dep,14497,outgoing
128,959.0,286,1005.0,3869,1,rcf,14497,outgoing
325,599.0,128,830.0,3869,2,rcf,14497,outgoing
325,2749.0,325,3960.0,3869,0,dlv,14497,outgoing
815,506.0,815,1226.0,3870,0,rcs,2598,incoming
206,903.0,815,240.0,3870,1,dep,2598,incoming
206,600.0,815,740.0,3870,1,rcf,2598,incoming
206,13066.0,206,5100.0,3870,0,dlv,2598,incoming
671,2973.0,671,3770.0,3870,0,rcs,12903,incoming
700,1578.0,671,90.0,3870,1,dep,12903,incoming
206,1719.0,700,2175.0,3870,2,dep,12903,incoming
700,519.0,671,815.0,3870,1,rcf,12903,incoming
206,416.0,700,810.0,3870,2,rcf,12903,incoming
206,28920.0,206,3780.0,3870,0,dlv,12903,incoming
206,1789.0,206,3923.0,3870,0,rcs,13933,outgoing
700,2172.0,206,90.0,3870,1,dep,13933,outgoing
593,2129.0,700,1690.0,3870,2,dep,13933,outgoing
700,469.0,206,805.0,3870,1,rcf,13933,outgoing
593,479.0,700,960.0,3870,2,rcf,13933,outgoing
593,60.0,593,3780.0,3870,0,dlv,13933,outgoing
815,107.0,815,1098.0,3871,0,rcs,3959,incoming
609,1195.0,815,240.0,3871,1,dep,3959,incoming
609,700.0,815,760.0,3871,1,rcf,3959,incoming
609,2423.0,609,7680.0,3871,0,dlv,3959,incoming
594,203.0,594,174.0,3871,0,rcs,9673,incoming
134,11.0,594,120.0,3871,1,dep,9673,incoming
609,698.0,134,825.0,3871,2,dep,9673,incoming
134,372.0,594,225.0,3871,1,rcf,9673,incoming
609,567.0,134,635.0,3871,2,rcf,9673,incoming
609,1888.0,609,2880.0,3871,0,dlv,9673,incoming
609,787.0,609,1131.0,3871,0,rcs,186,outgoing
815,576.0,609,300.0,3871,1,dep,186,outgoing
579,1132.0,815,1050.0,3871,2,dep,186,outgoing
815,770.0,609,820.0,3871,1,rcf,186,outgoing
579,616.0,815,760.0,3871,2,rcf,186,outgoing
579,4085.0,579,5160.0,3871,0,dlv,186,outgoing
281,59.0,281,64.0,3872,0,rcs,8102,incoming
134,95.0,281,150.0,3872,1,dep,8102,incoming
134,161.0,281,130.0,3872,1,rcf,8102,incoming
134,36.0,134,2850.0,3872,0,dlv,8102,incoming
281,110.0,281,19.0,3872,0,rcs,8190,incoming
134,858.0,281,485.0,3872,1,dep,8190,incoming
134,231.0,281,490.0,3872,1,rcf,8190,incoming
134,174.0,134,2765.0,3872,0,dlv,8190,incoming
281,23.0,281,74.0,3872,0,rcs,12483,incoming
134,141.0,281,150.0,3872,1,dep,12483,incoming
134,156.0,281,130.0,3872,1,rcf,12483,incoming
134,36.0,134,2850.0,3872,0,dlv,12483,incoming
134,261.0,134,743.0,3872,0,rcs,5726,outgoing
128,582.0,134,150.0,3872,1,dep,5726,outgoing
800,1608.0,128,1690.0,3872,2,dep,5726,outgoing
128,248.0,134,160.0,3872,1,rcf,5726,outgoing
800,627.0,128,610.0,3872,2,rcf,5726,outgoing
800,1186.0,800,4230.0,3872,0,dlv,5726,outgoing
815,14.0,815,246.0,3873,0,rcs,4205,incoming
485,308.0,815,135.0,3873,1,dep,4205,incoming
485,200.0,815,280.0,3873,1,rcf,4205,incoming
485,919.0,485,5160.0,3873,0,dlv,4205,incoming
485,1007.0,485,2020.0,3873,0,rcs,3421,outgoing
742,1148.0,485,150.0,3873,1,dep,3421,outgoing
742,1448.0,485,1685.0,3873,1,rcf,3421,outgoing
742,1452.0,742,2520.0,3873,0,dlv,3421,outgoing
815,227.0,815,324.0,3874,0,rcs,8391,incoming
371,280.0,815,240.0,3874,1,dep,8391,incoming
371,715.0,815,845.0,3874,1,rcf,8391,incoming
371,565.0,371,5220.0,3874,0,dlv,8391,incoming
555,14606.0,555,14854.0,3874,0,rcs,13648,incoming
371,591.0,555,300.0,3874,1,dep,13648,incoming
371,642.0,555,735.0,3874,1,rcf,13648,incoming
371,65.0,371,1560.0,3874,0,dlv,13648,incoming
371,1350.0,371,1415.0,3874,0,rcs,14587,outgoing
308,321.0,371,300.0,3874,1,dep,14587,outgoing
761,320.0,308,10.0,3874,2,dep,14587,outgoing
308,697.0,371,1015.0,3874,1,rcf,14587,outgoing
761,96.0,308,2630.0,3874,2,rcf,14587,outgoing
761,5851.0,761,1620.0,3874,0,dlv,14587,outgoing
349,570.0,349,944.0,3875,0,rcs,8629,incoming
597,736.0,349,420.0,3875,1,dep,8629,incoming
597,1160.0,349,1220.0,3875,1,rcf,8629,incoming
597,678.0,597,635.0,3875,0,dlv,8629,incoming
700,1833.0,700,2396.0,3875,0,rcs,2317,incoming
597,604.0,700,90.0,3875,1,dep,2317,incoming
597,775.0,700,1100.0,3875,1,rcf,2317,incoming
597,4982.0,597,3780.0,3875,0,dlv,2317,incoming
128,1.0,128,747.0,3875,0,rcs,11928,incoming
597,954.0,128,240.0,3875,1,dep,11928,incoming
597,709.0,128,960.0,3875,1,rcf,11928,incoming
597,613.0,597,3960.0,3875,0,dlv,11928,incoming
597,3033.0,597,4104.0,3875,0,rcs,7851,outgoing
700,1103.0,597,90.0,3875,1,dep,7851,outgoing
187,1342.0,700,1100.0,3875,2,dep,7851,outgoing
700,694.0,597,935.0,3875,1,rcf,7851,outgoing
187,461.0,700,740.0,3875,2,rcf,7851,outgoing
187,6779.0,187,3780.0,3875,0,dlv,7851,outgoing
128,3933.0,128,4083.0,3876,0,rcs,6637,incoming
597,346.0,128,240.0,3876,1,dep,6637,incoming
597,680.0,128,960.0,3876,1,rcf,6637,incoming
597,418.0,597,3960.0,3876,0,dlv,6637,incoming
815,92.0,815,1169.0,3876,0,rcs,10626,incoming
597,1282.0,815,240.0,3876,1,dep,10626,incoming
597,824.0,815,890.0,3876,1,rcf,10626,incoming
597,4523.0,597,5220.0,3876,0,dlv,10626,incoming
128,15.0,128,128.0,3876,0,rcs,13708,incoming
597,330.0,128,240.0,3876,1,dep,13708,incoming
597,672.0,128,965.0,3876,1,rcf,13708,incoming
597,81.0,597,3960.0,3876,0,dlv,13708,incoming
597,329.0,597,1263.0,3876,0,rcs,5017,outgoing
815,1054.0,597,180.0,3876,1,dep,5017,outgoing
783,705.0,815,620.0,3876,2,dep,5017,outgoing
815,966.0,597,1050.0,3876,1,rcf,5017,outgoing
783,187.0,815,260.0,3876,2,rcf,5017,outgoing
783,109.0,783,5100.0,3876,0,dlv,5017,outgoing
700,585.0,700,1198.0,3877,0,rcs,2198,incoming
485,661.0,700,90.0,3877,1,dep,2198,incoming
485,989.0,700,1285.0,3877,1,rcf,2198,incoming
485,1048.0,485,3780.0,3877,0,dlv,2198,incoming
815,31.0,815,159.0,3877,0,rcs,4742,incoming
485,314.0,815,240.0,3877,1,dep,4742,incoming
485,212.0,815,285.0,3877,1,rcf,4742,incoming
485,1115.0,485,5160.0,3877,0,dlv,4742,incoming
815,52.0,815,55.0,3877,0,rcs,4024,incoming
485,78.0,815,135.0,3877,1,dep,4024,incoming
485,151.0,815,280.0,3877,1,rcf,4024,incoming
485,1643.0,485,5160.0,3877,0,dlv,4024,incoming
485,774.0,485,3316.0,3877,0,rcs,13508,outgoing
700,2614.0,485,90.0,3877,1,dep,13508,outgoing
635,1016.0,700,670.0,3877,2,dep,13508,outgoing
700,858.0,485,1250.0,3877,1,rcf,13508,outgoing
635,392.0,700,790.0,3877,2,rcf,13508,outgoing
635,1117.0,635,3780.0,3877,0,dlv,13508,outgoing
700,347.0,700,796.0,3878,0,rcs,13163,incoming
628,478.0,700,90.0,3878,1,dep,13163,incoming
628,586.0,700,850.0,3878,1,rcf,13163,incoming
628,572.0,628,3780.0,3878,0,dlv,13163,incoming
628,256.0,628,1112.0,3878,0,rcs,9806,outgoing
128,1132.0,628,300.0,3878,1,dep,9806,outgoing
579,1043.0,128,860.0,3878,2,dep,9806,outgoing
128,744.0,628,920.0,3878,1,rcf,9806,outgoing
579,651.0,128,785.0,3878,2,rcf,9806,outgoing
579,5290.0,579,3960.0,3878,0,dlv,9806,outgoing
815,352.0,815,771.0,3879,0,rcs,11785,incoming
144,656.0,815,300.0,3879,1,dep,11785,incoming
144,755.0,815,825.0,3879,1,rcf,11785,incoming
144,3175.0,144,4080.0,3879,0,dlv,11785,incoming
128,3795.0,128,4129.0,3879,0,rcs,12172,incoming
144,567.0,128,240.0,3879,1,dep,12172,incoming
144,577.0,128,865.0,3879,1,rcf,12172,incoming
144,2875.0,144,3960.0,3879,0,dlv,12172,incoming
815,34.0,815,711.0,3879,0,rcs,4798,incoming
144,928.0,815,300.0,3879,1,dep,4798,incoming
144,815.0,815,810.0,3879,1,rcf,4798,incoming
144,2816.0,144,4080.0,3879,0,dlv,4798,incoming
144,1282.0,144,2601.0,3879,0,rcs,7742,outgoing
721,1572.0,144,300.0,3879,1,dep,7742,outgoing
721,612.0,144,730.0,3879,1,rcf,7742,outgoing
721,195.0,721,5760.0,3879,0,dlv,7742,outgoing
815,134.0,815,1147.0,3880,0,rcs,9316,incoming
700,1040.0,815,90.0,3880,1,dep,9316,incoming
257,403.0,700,195.0,3880,2,dep,9316,incoming
700,1026.0,815,1220.0,3880,1,rcf,9316,incoming
257,172.0,700,585.0,3880,2,rcf,9316,incoming
257,5248.0,257,3780.0,3880,0,dlv,9316,incoming
257,285.0,257,1531.0,3880,0,rcs,7613,outgoing
128,1459.0,257,240.0,3880,1,dep,7613,outgoing
798,245.0,128,1715.0,3880,2,dep,7613,outgoing
128,4177.0,257,1285.0,3880,1,rcf,7613,outgoing
798,523.0,128,750.0,3880,2,rcf,7613,outgoing
798,27.0,798,3960.0,3880,0,dlv,7613,outgoing
349,123.0,349,350.0,3881,0,rcs,3331,incoming
149,378.0,349,180.0,3881,1,dep,3331,incoming
149,756.0,349,830.0,3881,1,rcf,3331,incoming
149,1978.0,149,6680.0,3881,0,dlv,3331,incoming
411,2537.0,411,2665.0,3881,0,rcs,8129,incoming
128,316.0,411,240.0,3881,1,dep,8129,incoming
149,2729.0,128,2710.0,3881,2,dep,8129,incoming
128,850.0,411,855.0,3881,1,rcf,8129,incoming
149,834.0,128,685.0,3881,2,rcf,8129,incoming
149,1849.0,149,3960.0,3881,0,dlv,8129,incoming
149,174.0,149,1218.0,3881,0,rcs,13596,outgoing
127,1169.0,149,180.0,3881,1,dep,13596,outgoing
127,365.0,149,390.0,3881,1,rcf,13596,outgoing
127,4131.0,127,6960.0,3881,0,dlv,13596,outgoing
456,269.0,456,963.0,3882,0,rcs,1675,incoming
128,883.0,456,240.0,3882,1,dep,1675,incoming
485,878.0,128,650.0,3882,2,dep,1675,incoming
